content,score
"hai tiktok!, saya ingin ada pembaruan lagi untuk kedepannya, yaitu bisa memblokir sound, dan tidak ada konten yang memakai sound itu di perangkat akun nya seperti tersaring, contoh saya tidak suka sound ""langit****"" lalu saya blokir sound nya karna terasa menjijikan, sehingga konten konten lain nya di fyp saya tidak ada yang memakai sound itu, terimakasih semoga di baca dan di pertimbangkan untuk perusahaan tiktok",3
Apk ini bagus cuman suka keluar sendiri SMA di gw g ada fitur sulap nya,4
kenapa harus bohong kan gw downloadnya cuma 100 mb berapa gitu loh kok tiba-tiba penyimpanan gw abis ternyata apk lu 2gb,1
"Apk opo iki, apk terjelek, masa setiap hari harus uninstal dan instal lagi gara gara GA BISA MASUK APK NYA, terus kalo semisal mau update, selalu LEMOT, walaupun jaringanku bagus bagus aja, aku harap di perbaiki semua bugnya atau kekurangannya.",1
"hiburan, tapi banyak cewek di live dan konten dewasa di tonton oleh anak-anak dibawah umur.",5
bagus bngt efek nya juga udh segitu aja w asalamualaikum warahmatullahi wabarokatuh,5
seru dan menyenangkan tapi kadang2 suka ngeleg terus suka kepencet sendiri dan keluar sendiri tolong ya kedepannya di perbaiki lagi,3
"aplikasinya bagus,saya sangat suka intinya aplikasi ini benar benar menarik",5
"Tiktok nya jadi berat, stuck di logo padahal jaringan bagus",2
"ihh aku bikin story di akun baru ku terus stuck tapi disitu aku gabisa ke akun lama ku terus aku minta bantuan mama ku tapi malah menjadi jadi ini gimana ya tolong diperbaiki ya min,misalnya kalo kita buat VT di akun baru terus login ke akun lama itu bisa tapi ini gakbisa min,jadi mohon bantuannya untuk di perbaiki soalnya saya takut jika orang orang juga terkena stuck jadi gitu min,jadi mohon diperbaiki ya aplikasi tiktok ini soalnya nanti malah buat orang makin susah, oke itu aja min bantuanya",1
Pokoknya bagus bgt aplikasi nya🌹 Buat kalian yg gabut bisa pakai aplikasi tiktok ya makasih 🙏🏻☺️🌹,5
ayolah tiktok knp si selalu aj ngebug ngebugnya sama lagi kaya yang beri alasan ini tadi hp saya aja leg parah layarnya jadi hitam udh gti tiktoknya gak bisa dibuka jadi tolong banget kesalahannya ini cmn satu itu doang jadi pliss perbaiki bug itu!!!,1
saya sangat suka dengan adanya tiktok Selalu bisa menghibur kejenuhan saya Tetep jaya terus,5
"Tolong apk tiktok perbaiki,,,sering gak bisa terbuka apk nya Sampai aku hapus download lg akhirnya",2
sangat bagus tidak ada bug Ama sekali,5
"apk ga jelas, gift di suspend tanpa sebab. diajukan banding, malah di tolak. emang tolol apk tiktok",1
aplikasi ini bagus tapi kadang suka lemot padahal jaringannya bagus,4
"Kenapa jarang bisa di buka saat online... Dan koneksi makin lambat,",5
bagus saya sangat suka cuman kadang suka keluar sendiri dan ngelag jg,3
Menurut aku di tik tok Sangat bagus tapi bug nya tolong dihapus karna saya pernah mengalami nya saat lagi live terus keluar dari aplikasi nya,5
"apa sih ini tiktok sekarng jelek bgt masah updet nya 1 minggu sekali ,kadang g mau kebu apk nya kadang keluar sendiri sumpah jelek bgt",1
"kenapa sih tiktok ini, aku cuma butuh buat bikin konten loh, dh cape bikin 2 akun bikin berbagai vidio, malah gak berfungsi di hp Infinix, mana tiba tiba lagi, aku butuh bgt jgn mentang² hp ku versi lama(2016/17an GT) jdi ga berfungsi lagi di perangkat ku, padahal awalnya baik baik aja, udh hmpir 1 taun gw pake baik baik aja tuh, tpi np tiba tiba aja ga berfungsi, tolong ya di perbaiki. Trmksh.",1
"gj bgt sumpah tiktok ini org usia nya udah mencukupi kok tiba' kena pembatasan usia jelek bgt lohh gasuka aplikasi nya jelekkkkkkk kan apiii streak nya padam semuaaaa jadinyaaa apus aja apk iniii bikin org kesel bgttt kan udah streak 100 an lebih padahal padam jadinyaa mana pas aju banding udah pake KTP segala macem tapi apaa ga guna padahal ud sesuai persyaratan bikin kesel aja, kalo mau ilangin vitur kek gitu nyaaa sekarang juga ini apii saya padam semua org' pada marahh jadinya ke sayaaa",1
"WOY TIKTOK, kenapa apk anda ketika saya upload lamaaa bgtttt dan stuck di situ situ sajaa, i hate tiktok, tolong tambahkan fitur untuk meng cancel postingan dongggg",1
bagus sekali cuma rada ngeleg pas masuk nya terus suka kembali mulu ya gapapa sih,5
"sering bgt ngebug gajelas, tiap mau buka selalu stuck di logonya doang. cape kalo harus uninstal & dwnld lagi berulang kali biar bisa dibuka, meskipun bisa jg cuma bertahan kurleb 3 harian trus abisitu bug lagi gabisa dibuka. mohon untuk diperbaiki yaa, terima kasih!",1
"ngeleg banget, padahal jaringan lancar ajah tuh buka apl lain bisa giliran buka tiktok yang muncul kaya gambar doang kaga bisa di play, nih ngebug ya? apa gimana si? saya tiap hari kalo buka tiktok harus di uninstall terus download lagi supaya bisa, ini kesalahan sistem dari tiktoknya ya?, kalo iya tolong dong di perbaikilah. jangan tiap hari nambah fitur doang. masalah yang kaya gini tuh tolong di perbaiki.",1
saya kasih bintang 3 dulu karena apa? yap betul tiktok sekarang kok berbeda dari yang dulu setiap kita search video konten game/mukbang itu kalau kita scroll itu pasti ketemu #tobrut lah #bodygetergeter itu sebaiknya fitur keamanan konten +18 itu diperketat dong diblokir akunnya ini malah dibiarin makin banyak dong buat anak muda yang kecanduan mau lepas dari col* susah karena setiap scroll tiktok pasti aja video video 18+ saya kecewa banget sama tiktok sekian,3
kenapa saya sering terjadi instal ulang sering tidak ke buka sinyal sering ilang kalu live,5
Pas awal awal tiktok tidak terjadi apa apa namun setelah ku jarang membuka tik tok.tiktok pas dibuka jadi ngebug jadi aku unistal terus aku ubdate aku dwlot lagi tetep ngebug bikin hp ku jadi ngeblang sampe aku emosi sentiri,1
"karna aku sering update tiktok, TikTok nya lama lama ga bisa di buka loh, ini ngelag/ngebag? bisa gak ,gausah update nya sering²? jadi jelek tiktoknya, kalo mau masuk harus uninstall dulu trs download lagi, cape tau kaya gitu mulu.",3
karna kalau logo aku mencet logo tik tok titik 2 warna warni padahal jaringan nya bagus,2
"sering bug nih tiktok, kadang walau dah close live tetap kedengaran suara live, dan kadang lag, device Zenfone 9 masa sekentang itu pake apk ginian doang",1
"knp ya ko tik tok akhir "" ini g bisa di buka ,stack di logo tik tok aja harus di hapus dulu terus install lagi aku udh berapa kali seperti ini aja sampe akun pertama aku g bisa di buka karena lupa sandi terus no nya no lama yg udh g aktif alhasil jd yg sekarang akun baru ,tapi tetep gini terus harus hapus install lagi ...",4
"KEMBALIKAN UANG PROMOSI KU. fitur promosi nya sangat ga jelas, kenapa harus bayar dan baru di cek ternyata video nya tidak layak promosi, kalau gitu minimal di cek dulu baru masuk ke menu pembayaran lawak, uang saya ilang buat promosi terus baru ada pemberitahuan kalau video saya tidak layak promosi, terus duit gw mana kocak",1
"""tiktok bagus bnget dan seruu cuman banyak bgt data yg di ambil mohon di perbaiki tiktok""",4
"Saya tidak bisa meng apdate apk tiktok ini padahal memor juga masih muat malahan masih cukup tapi mengapa setalah saya coba klick apdate kok setalah itu apk tidak dpt di apdate, tolong bantuannya",1
Kenapa sering eror ketika di buka hampir dua hari sekali harus update,1
Di apk ku koq udah di update tp fitur Sulap nya koq udah nggak ada.,1
bagus bgt ni apk tpi kadang² sring keluar sendiri,4
Kok orang orang sudah bisa komen foto ya tapi ada juga beberapa yang belom bisa juga ini maksudnya gimana ya perwilayahan atau satu negara?,4
"ko suka ngebug ya tiktok nya suka ngestag di ikon tiktok nya gabisa masuk ke beranda, ini sering banget malah setiap mau buka tiktok pasti gitu tolong di perbaiki",1
"fitur foto geser, tiktok shop, dan foto live tidak ada di device pixel 6a. tolong perbaiki masalah ini saya sangat menyukai fitur itu",2
"saya gak tau kenapa semua filter gabisa,tiktok tolong dong ini masalahnya apa,sudah saya perbarui segala macem tetep aja ga bisa pake filter dan kalo pake filter kameranya jadi item,trus filter kecantikan juga gak bisa.udah hapus donload hapus donload Mulu gabisa bisa,kalo sampe seminggu gak ditangani saya udah gamau lagi buka tiktok dan saya bakal blokir tiktok dari play store saya,pokonya saya gamau tau!!!!",1
"Sangat baik untuk media informasi, dan Bisnis.",5
"bagus sih, cuman kadang² ngebug sama tiktok bonusnya, tiba² kepencet pdhl ga disengaja",4
aplikasi ini sangat bagus apalagi pas kita lagi gabut mau ngapain,5
Kok pas udah di update ga bisa dibuka ya tiktok nya?,4
bagus apk nya tapi jangan terlalu rajin updatenya lah,4
"apk ini bagus namun,saya udh update kenapa masih tidak bisa masuk ke apk nya,malahan tiba tiba hp saya mati sendiri tolong lah di bnrin lagi ini apk nya udh beberapa kali saya kaya gini trs padahal penyimpanan hp nya masih penuh,untuk admin nya tolong di perbaiki lagi,sekian dari saya terimakasih.",1
sering keluar sendiri terkadang juga gak bisa di login kan gituu,1
Aplikasi yng sangat membantu untuk belajar kreator &berpenghasilan,5
"tolong, kok tiktok punya saya tidak dapat memosting ulang padahal udah daftar akun nya",4
"apk terkeluar sendiri, klo mau buat video bikin hp nge lag",1
"untuk aplikasi sih seru.. cuman kadang ngefreeze diawal buka, bahkan sampai tiba tiba hpnya restart sendiri. tolong perbaiki lah biaar sya garibet download ulang trs. apalagi sekarang ada streak, jadi saya panik ketika aplikasi ini tidak bisa dibuka",3
udah di update tapi tidak ada velocity kecewa,3
mantap tiktok gk ad bug yang ngeselin:),5
"gak jelas tiba tiba keluar sendiri banyak banget bug nya tolong dibenerin bug"" nya",1
jelek bgt masa apknya gak bisa dibuka. lelet. dan parahnya lagi buat hp ngelag. coba diperbaiki lagi kualitasnya,1
"tolong diperbaiki lagi ya, belakangan ini ga bisa buka tiktok cuma muncul logo nya aja, susah di pencet juga padahal penyimpanan masih banyak jaringan juga lancar. dihapus trs dwlnd lagi baru bisa dibuka apknya. sangat mengganggu",2
"Anehh bangett tiktok skrgg,ngebug parahh,masak dibuka aja gabisa,kalau udh masuk tiba tiba keluar sendiri ngga asik bangett,masak sehari sampe uninstall 10x sih gara gara gabisa dibukak",1
"Sering Stuck di logo tiktok, tapi ga masuk ke layar utama",1
"bagus bgt, sekarang kita udh bisa ngomong lewat tiktok tpi online, pokoknya tiktok THE BEST BGT✨✨",5
"setelah liat"" video dan live. pas keluar.pasti mau masuk lg ke tiktok. slalu tdk bs.hrs di hapus dulu. download ulang.br bisa ke buka lagi. cape bgt.tlg di perbaiki dong.",2
Terlallu sering update/ pembaruan & kualitas LIVE. buruk,1
sangat payah saya sudah mengajukan banding tapi tinggga di tolak mana live saya sudah tidak dapat di gunakan,1
"bagus banget cuma, aku ga terlalu banyak bisa dapetin filter",5
"awal² masi fine-fine aja udah 1-2 eh pas buka tiktok nge bug trus loding di gambar tiktok nya lama tiba²hp ak mati daya pas ak uninstall trus aku donload lagi baru bisa tapi beberapa bulan udah ga bisa di buka lagi memo aku itu kosong bgt cman ada beberapa foto/vidio aku kira karna memo tapi ga mungkin gara² memo soalnya galeri aku sedikit foto dan vidio nya, jadi tolong di perbaiki bug nya yah..",2
"bagus untuk menonton,tapi tidak di rekomendasikan untuk anak kecil",4
"Saya pakai Vivo 29e sangat bagus, video, live, terimakasih tiktok.",5
"Setiap di update,selalu tdk bisa di buka dan harus di uninstall kembali",5
"malah makin jelek woyy, masak tiap hari harus download ulang terus, mana gak bisa di buka lagi, tolong sumpah developer nya ini gimana si, udah banyak keluhan jelek masih aja gak di update, di update dong lebih bagus, makin hari makin jelek",1
sumpah tiktok makin jelek Sekaran udh tambah banyak iklannya lemotnya parah bngt jadi males mau tiktokan mending di ig sumpah ga lemot videomya bagus²,1
"plis bikin kaya dulu lagi dong klo foto di tiktok langsung bisa disimpan tampa tandanya, klo posting trus hapus lagi capek:(",5
Kenapa aplikasi tiktok sekarang sering kali kalau di buka muncul logo nya aja alhasil harus uninstall dulu download lagi setiap hari kayak gitu padahal penyimpanan tidak penuh tolong di perbaiki kalau udah ada perubahan saya kasih bintang 5,2
"apk ga jelas masa udh pake bertahun tahun gr gr hal sepele di bawah 16 tahun padahal umur gw 16 tahun + di ban, gw ga bisa chat temen-temen gw api nya juga udah banyak, ga jelas banget apk bngst",1
gajelas tiktok masa konten yang mengandung 18+ tidak di blokir tapi saya yang tidak melakukan kesalahan apa apa malah di blokir,1
"mana kata bug sudah diperbarui,bahkan sekarang saya buat vt malah view-nya nol padahal vt yang lain gak gitu,sudah di repost berkali-kali masih saja sama,2 vt sama semua",1
"aplikasinya bagus, tapi suka tiba tiba gabisa kebuka jadi harus update dulu, jd suka cape ngeupdate nyaa",1
"aplikasinya sudah bagus, tapi kadang ga bisa dibuka dan akhirnya harus instal ulang seminggu bisa 2-3 kali instal ulang, jadi buat adminya tolong perbaiki lagi dan ini sudah banyak yang sama masalahnya, dan rata-rata ini yang mengalaminya hp dengan kurang dari ram 3. itu aja sih mohon di perbaiki ya",1
tapi ntah knp fitur tiktok nya mendownload trs jdinya gk bisa blnja,2
"Lama banget peninjauan vidionya, gara-gara lama jadi gk sesuai jam upload yg di inginkan, cuma konten gameplay dari game doang padahal",1
"Lagi-lagi terjadi, Mohon bantuannya, tiktok saya @nusa_k.j tidak bisa nonton live siapapun, terkadang hanya bisa beberapa detik namun semua tombol ketika menonton live tidak ada.",5
Bagus tapi keblokir mulu dan lama kelamaan aku bikin lagi terus lama lamanya gabisa di buka udah segitu aja terimakasih,4
Bagus Aplikasi nya tapi sayangnya ga bisa belanja di titok shop,5
bagus kok...cuma cara komen foto Ama stiker kek mana? tutor dong😈🗿,5
tik tok nya GK jelas masa aku pencet tik tok nya malah keluar sendiri udh ku ulangi lagi tetep aja begitu😒,1
Beberapa kali aqw install tpi tetep gk bisa masuk akun aqw di tiktok maaf banget tolonglah di perbaiki aplikasi nya setiap mau masuk akun selalu lama nungguin masuk nomor 6 digit & sering eror,2
Tik tok juga selalu menginofasi pesertanya untuk selalu berkereasi dibidang mereka masing2.,5
"Aplikasi yang bagus, bisa jadi hiburan, bisa jadi edukasi, bisa jadi umkm, tapi saran aja sih, demi menjaga namabaik tiktok shop sepertinya di evaluasi lagi kerjasama dengan tokped, sebab tokped terkenal lama proses pengantarannya. cari platform yang cepat atau minta tokped perbaiki sistem pengantaran, agar orang² IQ 78 tidak menyalahkan tiktok ketika pesanan yang mereka beli lama nyampenya bahkan di beberapa kasus ada yang hilang.",5
"Tiktok sering banget buat hp ku jdi lag karna bug nya yg terus ada setiap hari kayak misalnya kita download tiktok terus besoknya kita mau masuk tiktok lagi tapi GK bisa dia kayak Kepencet tapi dia masuk tiktok nya itu setelah beberapa detik dan saat masuk dia tu lama banget terus kalau aku keluar dari tiktok langsung hp ku jdi lag mohon diperbaiki bug nya , sekian dan terima kasih",1
"Setelah update akun ilang ga bisa ditemukan lagi,abis itu bug bnyk seperti ngumpulin koin ga bisa di klaim dan ngeleg ketika scrol dan juga akun tiba² ilang tanpa sebab",1
seru si bisa cari resep makanan dan lagu lagu tapi tolong ya min bug nya perbaiki lagi soalnya kalo login cuma ada logo tiktok atau ga lama sama keluar sendiri saya pernah gitu sampe akun ilang min gimana si,2
baguss banget bisa bikin mood enak kalo gabut tinggal buka,5
"Napa tiktok suka eror,ngestak di logo, udh 2 kali kekgini, aku da buat berbagai cara tapi gakbisa juga. Ni aku apus download lagi kek awal😭😭😭,ilanglahh di arsipan😭😭",1
"Dari dulu pke tik tok aman2 aja Tpi sekrg ,coba buka apl lain gk bermasalh Tpi klo buka tik tok hp agak gimna gitu Pdhl udh update Unistal, download lagi aman tapi gk lama gitu lagi Tolong diperbaiki 🙏🏻",2
Tiktok emang seru bgt ada film apa aja apalagi kalo ada anime seru bangett pokoknya ni tiktok seruu,5
"kecewa si setelah banyak nya update bukan malah lebih smooth malah makin ngelag, developer harus perbaikin masalah stuck di logo tiktok, fitur api tiba² ilang, jaringan normal tapi video ga ke play, kadang video berenti padahal jaringan normal² aja",3
Gasuka bgt sekarang baru 2 hari lalu download aplikasi tapi gabisa di buka stak di logo terus ..tolong dong di perbaiki cape semua vidio yang di draf ilang,1
bagus cara pakai jga gampang dan lebih praktis,5
"gue jadi suka bolak balik uninstall karena tiba"" tiktok gabisa di buka, padahal storage gue ga penuh aneh banget ini udah ke 5 kali nya gue bolak balik uninstall",3
"Sangat , menyenangkan.. dn mudah untuk berbelanja",5
"Dear develoment tiktok mohon maaf sekali saya rate 2 bintang, hp saya memory 4/64 dan masih sisa 10Gb aplikasi nya gak bisa jalan samsek, kalo pun bisa jalan sangaat lama dan berakhir hang total padahal saya ada kebutuhan di tiktok ini yakni sbg affiliate mohon bisa di perbaiki ya .. soalnya awal download masa aplikasi rate 4,2",2
"giliran orang yang ngasih rating bagus langsung dibales tuh, lah giliran ada yang kritik ada masalah/bug apk tiktoknya malah di diemin 😂, woi min tik tok liat keluh kesah orang² yang pengen di fix bug gw juga kena dampaknya soalnya, setiap 1-2 hari setelah gw download entah Kenapa tiktok gw jadi leg parah, pas keluar apknya malah leg g jelas, kudu di restart juga instal ulang tiktok tolong perbaiki lah, atau memang tiktok udah g support hp kentang kah? balas komentar gw min",5
